flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
58;84;8;13;8;13;3;13;2;302;1590;0;9998
62;84;9;20;9;20;14;15;3;207;1087;0;7101
69;84;20;14;20;9;8;5;3;328;1727;0;7101
69;84;14;9;20;9;96;13;3;160;841;0;7101
70;84;12;14;12;14;6;15;12;189;995;0;6415
76;84;14;17;14;12;6;13;12;358;1885;0;6415
76;84;17;12;14;12;84;12;12;50;264;92;6415
81;84;10;1;10;19;22;11;11;347;1827;0;6007
81;84;1;19;10;19;83;17;11;86;455;0;6007
90;84;19;10;19;10;8;4;11;180;945;0;6007
100;84;9;8;9;8;13;14;1;102;538;0;7392
103;84;8;9;8;9;10;18;1;133;702;0;7392
99;84;19;13;19;13;7;13;6;134;705;0;1996
107;84;13;16;13;19;19;18;6;70;367;35;1996
107;84;16;19;13;19;85;9;6;72;380;0;1996
86;84;10;11;10;11;19;4;6;36;187;0;7858
92;84;11;2;11;10;22;19;6;326;1716;0;7858
92;84;2;10;11;10;85;12;6;321;1691;0;7858
105;84;15;9;15;19;20;9;12;313;1649;0;7589
105;84;9;19;15;19;79;8;12;41;216;0;7589
114;84;19;15;19;15;4;13;12;65;341;0;7589
113;84;2;4;2;4;20;19;14;211;1112;0;2076
116;84;4;2;4;2;11;9;14;23;119;0;2076
119;84;14;1;14;10;24;5;1;372;1960;0;5096
119;84;1;10;14;10;84;9;1;188;989;0;5096
125;84;10;11;10;14;16;10;1;202;1064;0;5096
125;84;11;14;10;14;98;4;1;268;1412;0;5096
124;84;18;12;18;9;11;18;3;160;842;0;9412
124;84;12;9;18;9;90;14;3;129;677;0;9412
130;84;9;18;9;18;11;15;3;293;1544;73;9412
135;84;8;10;8;3;12;11;1;107;564;0;1160
135;84;10;3;8;3;96;4;1;58;303;0;1160
136;84;3;8;3;8;2;16;1;100;528;0;1160
149;84;18;19;18;19;1;11;3;50;265;0;6567
154;84;19;6;19;18;21;4;3;6;29;0;6567
154;84;6;18;19;18;78;9;3;369;1942;0;6567
156;84;1;3;1;3;14;20;4;132;697;0;7437
165;84;3;1;3;1;19;18;4;367;1931;0;7437
158;84;9;4;9;4;11;13;13;95;501;0;6184
160;84;4;9;4;9;8;19;13;320;1685;0;6184
177;84;14;17;14;18;7;15;18;158;830;0;9737
177;84;17;18;14;18;88;10;18;108;570;0;9737
179;84;18;3;18;14;21;1;18;296;1557;0;9737
179;84;3;14;18;14;92;10;18;284;1495;0;9737
170;84;5;3;5;3;8;14;11;322;1694;0;6420
173;84;3;8;3;5;22;13;11;14;72;0;6420
173;84;8;5;3;5;80;6;11;338;1778;0;6420
173;84;4;13;4;15;2;7;3;126;664;0;1421
173;84;13;15;4;15;78;9;3;157;826;0;1421
176;84;15;12;15;4;1;13;3;137;720;0;1421
176;84;12;4;15;4;88;7;3;259;1363;0;1421
11;85;15;20;15;5;5;7;1;49;259;0;1651
11;85;20;5;15;5;77;15;1;102;536;0;1651
12;85;5;6;5;15;16;17;1;90;472;0;1651
12;85;6;15;5;15;81;14;1;189;994;64;1651
10;85;9;5;9;4;22;14;3;321;1692;0;332
10;85;5;4;9;4;98;15;3;365;1920;0;332
16;85;4;7;4;9;6;4;3;33;173;0;332
16;85;7;9;4;9;86;9;3;150;788;33;332
42;85;14;10;14;18;11;18;15;98;516;0;1441
42;85;10;18;14;18;84;10;15;250;1315;43;1441
49;85;18;4;18;14;11;9;15;162;853;0;1441
49;85;4;14;18;14;84;15;15;368;1937;0;1441
32;85;11;1;11;15;14;18;8;111;582;0;8793
32;85;1;15;11;15;82;14;8;316;1663;0;8793
35;85;15;11;15;11;4;6;8;310;1632;0;8793
54;85;18;16;18;16;16;12;7;261;1373;0;6586
55;85;16;19;16;18;4;8;7;19;98;0;6586
55;85;19;18;16;18;98;16;7;351;1848;68;6586
46;85;11;13;11;1;2;17;16;48;255;0;7773
46;85;13;1;11;1;94;11;16;377;1985;0;7773
55;85;1;7;1;11;23;5;16;195;1028;1;7773
55;85;7;11;1;11;88;4;16;117;616;0;7773
66;85;11;2;11;2;8;10;9;179;943;0;2710
67;85;2;11;2;11;3;6;9;268;1412;0;2710
58;85;9;7;9;17;22;4;18;171;902;0;9861
58;85;7;17;9;17;90;3;18;105;554;43;9861
65;85;17;9;17;9;6;19;18;238;1250;0;9861
72;85;4;9;4;9;3;1;3;238;1254;10;7554
79;85;9;4;9;4;7;15;3;22;115;53;7554
66;85;3;2;3;14;13;4;10;369;1941;0;4
66;85;2;14;3;14;89;13;10;295;1550;0;4
73;85;14;3;14;3;16;11;10;241;1270;0;4
99;85;18;12;18;12;2;9;9;252;1324;0;4751
109;85;12;18;12;18;9;13;9;148;780;0;4751
86;85;11;14;11;4;23;10;9;230;1208;0;9178
86;85;14;4;11;4;89;6;9;39;206;90;9178
90;85;4;11;4;11;18;19;9;206;1083;0;9178
110;85;17;4;17;18;15;7;14;38;198;0;1780
110;85;4;18;17;18;87;11;14;142;748;0;1780
116;85;18;1;18;17;5;6;14;171;900;0;1780
116;85;1;17;18;17;76;17;14;92;486;0;1780
111;85;13;5;13;5;19;12;6;152;798;0;3812
113;85;5;13;5;13;20;3;6;279;1471;0;3812
110;85;18;20;18;20;9;13;20;111;583;0;7930
111;85;20;18;20;18;7;3;20;54;283;97;7930
119;85;17;4;17;4;15;16;17;76;399;0;7531
122;85;4;19;4;17;9;1;17;197;1037;0;7531
122;85;19;17;4;17;80;5;17;260;1367;90;7531
116;85;13;10;13;11;18;19;18;265;1394;0;5369
116;85;10;11;13;11;91;11;18;35;184;0;5369
118;85;11;13;11;13;1;3;18;301;1586;0;5369
148;85;12;17;12;17;6;14;7;279;1470;0;3123
158;85;17;6;17;12;4;4;7;373;1961;0;3123
158;85;6;12;17;12;99;1;7;156;823;0;3123
135;85;17;13;17;13;13;18;14;336;1770;0;9569
145;85;13;17;13;17;14;1;14;15;81;31;9569
148;85;3;14;3;14;20;1;10;13;67;0;6982
154;85;14;3;14;3;20;5;10;211;1113;87;6982
155;85;20;8;20;12;4;2;13;335;1765;0;864
155;85;8;12;20;12;93;17;13;258;1360;0;864
159;85;12;20;12;20;1;2;13;294;1547;0;864
173;85;9;7;9;10;11;4;14;143;755;0;8665
173;85;7;10;9;10;82;3;14;372;1959;0;8665
174;85;10;9;10;9;13;20;14;100;527;0;8665
163;85;10;7;10;7;2;19;13;201;1060;0;2701
170;85;7;10;7;10;17;8;13;320;1686;0;2701
183;85;15;9;15;20;11;19;12;96;505;0;8088
183;85;9;20;15;20;83;18;12;311;1637;9;8088
177;85;10;1;10;1;20;14;4;360;1896;0;5635
179;85;1;15;1;10;7;2;4;35;185;0;5635
179;85;15;10;1;10;97;5;4;234;1230;0;5635
23;86;10;7;10;12;17;12;18;319;1681;0;7860
23;86;7;12;10;12;89;9;18;253;1329;0;7860
31;86;12;10;12;10;14;8;18;186;979;0;7860
33;86;9;18;9;18;15;18;16;101;534;0;2840
36;86;18;9;18;9;2;18;16;198;1041;91;2840
19;86;9;4;9;4;18;13;17;85;446;0;6192
20;86;4;9;4;9;17;5;17;44;234;0;6192
29;86;5;12;5;7;7;13;6;301;1584;9;3822
29;86;12;7;5;7;77;18;6;59;312;0;3822
36;86;7;5;7;5;13;19;6;263;1385;0;3822
32;86;16;12;16;12;20;16;19;246;1294;0;1878
38;86;12;13;12;16;24;13;19;192;1009;0;1878
38;86;13;16;12;16;99;8;19;109;573;10;1878
59;86;5;18;5;9;1;3;13;341;1793;0;5705
59;86;18;9;5;9;91;18;13;127;666;0;5705
66;86;9;5;9;5;9;16;13;125;660;26;5705
67;86;8;19;8;19;7;20;9;165;867;0;9231
75;86;19;8;19;8;14;5;9;43;224;0;9231
60;86;18;11;18;15;16;9;6;190;999;0;3731
60;86;11;15;18;15;82;2;6;169;889;0;3731
61;86;15;12;15;18;18;13;6;32;167;0;3731
61;86;12;18;15;18;87;19;6;179;940;0;3731
58;86;15;12;15;12;13;17;10;179;940;0;2249
63;86;12;15;12;15;20;4;10;357;1878;0;2249
94;86;8;9;8;19;11;14;16;326;1715;0;8524
94;86;9;19;8;19;83;4;16;40;211;0;8524
96;86;19;17;19;8;15;10;16;322;1696;0;8524
96;86;17;8;19;8;85;11;16;165;868;0;8524
94;86;6;12;6;19;22;10;7;71;375;0;3249
94;86;12;19;6;19;98;4;7;180;946;0;3249
103;86;19;6;19;6;5;14;7;2;12;0;3249
95;86;17;5;17;2;13;19;3;345;1818;0;1114
95;86;5;2;17;2;82;14;3;251;1323;0;1114
104;86;2;17;2;17;12;3;3;156;822;0;1114
87;86;2;18;2;18;8;12;10;268;1411;0;1219
96;86;18;17;18;2;22;17;10;162;852;0;1219
96;86;17;2;18;2;76;13;10;168;884;0;1219
116;86;19;7;19;7;12;10;6;308;1622;0;8640
123;86;7;19;7;19;16;20;6;124;653;0;8640
104;86;15;16;15;4;24;10;10;111;585;0;4300
104;86;16;4;15;4;76;8;10;314;1654;0;4300
111;86;4;15;4;15;14;15;10;327;1723;0;4300
117;86;3;14;3;12;22;18;2;16;84;0;6997
117;86;14;12;3;12;92;10;2;262;1380;0;6997
118;86;12;3;12;3;13;3;2;279;1467;0;6997
123;86;1;3;1;3;5;6;15;350;1844;0;43
131;86;3;13;3;1;25;2;15;81;424;0;43
131;86;13;1;3;1;86;17;15;196;1032;0;43
136;86;17;9;17;9;4;13;2;233;1227;0;7580
137;86;9;10;9;17;18;11;2;366;1925;0;7580
137;86;10;17;9;17;86;8;2;198;1041;0;7580
150;86;19;16;19;1;16;1;18;128;676;0;447
150;86;16;1;19;1;98;5;18;264;1387;0;447
155;86;1;9;1;19;11;14;18;80;419;0;447
155;86;9;19;1;19;80;18;18;231;1216;0;447
146;86;8;13;8;3;6;16;15;242;1274;0;4224
146;86;13;3;8;3;91;9;15;235;1239;0;4224
151;86;3;19;3;8;14;1;15;75;395;0;4224
151;86;19;8;3;8;98;5;15;220;1159;0;4224
171;86;20;10;20;2;12;1;18;240;1261;0;6841
171;86;10;2;20;2;81;13;18;214;1126;0;6841
179;86;2;20;2;20;17;6;18;370;1945;0;6841
178;86;11;8;11;6;14;18;17;256;1347;0;7958
178;86;8;6;11;6;90;5;17;327;1722;75;7958
158;86;4;2;4;8;23;2;18;245;1292;0;1239
158;86;2;8;4;8;90;2;18;34;177;0;1239
167;86;8;9;8;4;19;5;18;288;1516;0;1239
167;86;9;4;8;4;86;17;18;54;282;0;1239
180;86;9;11;9;11;9;17;17;232;1219;0;5785
183;86;11;15;11;9;13;12;17;360;1894;0;5785
183;86;15;9;11;9;81;12;17;366;1928;0;5785
180;86;10;9;10;9;6;3;10;7;35;0;6566
19;87;13;19;13;19;13;8;1;43;226;0;7314
29;87;19;10;19;13;6;9;1;294;1547;0;7314
29;87;10;13;19;13;78;18;1;343;1807;0;7314
12;87;7;10;7;10;2;8;6;171;901;0;6595
14;87;10;7;10;7;16;10;6;279;1470;0;6595
22;87;2;19;2;19;14;4;8;194;1023;0;5780
30;87;19;2;19;2;17;19;8;219;1151;0;5780
48;87;19;20;19;8;7;5;6;212;1115;0;4966
48;87;20;8;19;8;83;5;6;94;493;0;4966
55;87;8;19;8;19;18;19;6;132;695;0;4966
50;87;1;11;1;11;8;19;20;272;1432;87;5180
54;87;11;1;11;1;5;15;20;214;1127;0;5180
45;87;6;8;6;8;15;4;5;307;1615;0;172
48;87;8;6;8;6;13;13;5;28;145;0;172
45;87;2;12;2;12;4;11;2;24;127;0;91
50;87;12;2;12;2;13;20;2;225;1182;0;91
70;87;3;4;3;10;24;18;4;262;1381;0;7743
70;87;4;10;3;10;77;9;4;338;1777;0;7743
79;87;10;20;10;3;9;1;4;203;1067;0;7743
79;87;20;3;10;3;77;5;4;258;1360;0;7743
72;87;6;8;6;8;4;13;2;188;989;0;6834
76;87;8;13;8;6;18;15;2;163;856;0;6834
76;87;13;6;8;6;78;19;2;324;1705;0;6834
83;87;8;16;8;16;8;16;17;102;538;0;8886
84;87;16;8;16;8;5;6;17;80;420;0;8886
90;87;4;19;4;11;3;19;10;342;1798;0;8421
90;87;19;11;4;11;91;14;10;54;283;0;8421
100;87;11;6;11;4;4;13;10;107;561;0;8421
100;87;6;4;11;4;89;18;10;275;1449;0;8421
103;87;19;7;19;7;10;20;3;158;830;0;4298
110;87;7;19;7;19;4;13;3;181;950;0;4298
94;87;4;5;4;5;1;6;16;275;1448;0;9916
96;87;5;4;5;4;12;6;16;320;1683;0;9916
104;87;12;10;12;3;10;6;13;114;598;0;5796
104;87;10;3;12;3;83;6;13;183;964;58;5796
106;87;3;15;3;12;2;3;13;162;850;0;5796
106;87;15;12;3;12;87;18;13;253;1330;0;5796
127;87;7;3;7;3;14;8;14;368;1935;0;9496
136;87;3;7;3;7;2;2;14;359;1887;0;9496
115;87;19;10;19;15;16;5;5;368;1936;0;3515
115;87;10;15;19;15;95;5;5;12;63;0;3515
124;87;15;11;15;19;24;6;5;373;1965;0;3515
124;87;11;19;15;19;99;6;5;33;174;0;3515
131;87;13;16;13;4;20;6;14;177;934;0;655
131;87;16;4;13;4;80;17;14;321;1689;0;655
135;87;4;13;4;13;18;2;14;202;1065;0;655
146;87;16;20;16;20;12;15;20;97;510;0;4118
151;87;20;8;20;16;3;17;20;24;127;50;4118
151;87;8;16;20;16;83;3;20;374;1967;0;4118
144;87;11;19;11;19;17;16;11;220;1158;0;1817
147;87;19;16;19;11;1;16;11;171;900;0;1817
147;87;16;11;19;11;94;14;11;365;1921;0;1817
150;87;9;16;9;16;4;13;10;374;1968;0;7920
157;87;16;9;16;9;19;17;10;276;1451;0;7920
145;87;1;10;1;10;12;15;2;187;982;0;8025
150;87;10;1;10;1;9;8;2;140;737;0;8025
176;87;10;1;10;1;1;15;13;13;70;0;5968
179;87;1;9;1;10;21;19;13;349;1838;0;5968
179;87;9;10;1;10;78;17;13;325;1712;0;5968
170;87;16;17;16;2;4;14;2;175;923;0;3435
170;87;17;2;16;2;95;5;2;20;107;0;3435
171;87;2;16;2;16;10;5;2;264;1392;0;3435
169;87;4;5;4;10;3;20;16;181;952;34;4937
169;87;5;10;4;10;92;4;16;265;1397;0;4937
171;87;10;4;10;4;20;12;16;299;1573;0;4937
174;87;15;17;15;3;19;4;17;33;176;0;5627
174;87;17;3;15;3;93;13;17;349;1839;0;5627
184;87;3;6;3;15;12;8;17;87;459;0;5627
184;87;6;15;3;15;80;3;17;360;1893;0;5627
26;88;11;19;11;12;25;12;12;124;650;0;5353
26;88;19;12;11;12;82;14;12;271;1425;0;5353
31;88;12;7;12;11;6;8;12;49;257;0;5353
31;88;7;11;12;11;82;8;12;162;854;52;5353
37;88;15;6;15;12;3;16;16;114;600;0;7766
37;88;6;12;15;12;85;9;16;284;1496;0;7766
47;88;12;15;12;15;18;18;16;142;745;45;7766
16;88;17;6;17;16;20;3;15;176;926;0;1990
16;88;6;16;17;16;94;2;15;127;667;0;1990
20;88;16;15;16;17;23;4;15;30;160;0;1990
20;88;15;17;16;17;80;15;15;267;1403;0;1990
38;88;5;19;5;12;12;11;2;13;68;0;9129
38;88;19;12;5;12;86;6;2;143;755;36;9129
42;88;12;3;12;5;15;17;2;128;676;0;9129
42;88;3;5;12;5;99;10;2;31;161;0;9129
39;88;3;5;3;5;15;11;11;278;1465;0;3182
45;88;5;16;5;3;11;10;11;332;1749;0;3182
45;88;16;3;5;3;86;11;11;356;1876;0;3182
58;88;11;13;11;13;15;20;16;332;1746;0;5425
65;88;13;17;13;11;10;19;16;159;838;0;5425
65;88;17;11;13;11;93;20;16;201;1059;0;5425
49;88;20;9;20;9;15;3;3;252;1324;0;7888
54;88;9;15;9;20;21;19;3;265;1394;0;7888
54;88;15;20;9;20;89;7;3;65;342;0;7888
74;88;11;1;11;8;21;9;9;74;391;0;1966
74;88;1;8;11;8;90;15;9;88;465;0;1966
82;88;8;19;8;11;3;18;9;37;193;0;1966
82;88;19;11;8;11;97;4;9;324;1704;0;1966
66;88;2;8;2;1;7;17;19;364;1915;96;9615
66;88;8;1;2;1;83;17;19;216;1139;0;9615
68;88;1;10;1;2;12;16;19;216;1138;0;9615
68;88;10;2;1;2;94;12;19;32;168;0;9615
83;88;12;17;12;5;2;9;13;361;1901;0;2757
83;88;17;5;12;5;99;16;13;88;465;0;2757
85;88;5;10;5;12;8;16;13;220;1157;0;2757
85;88;10;12;5;12;85;12;13;269;1414;0;2757
95;88;12;10;12;17;8;4;9;170;895;54;5961
95;88;10;17;12;17;89;15;9;252;1324;0;5961
102;88;17;1;17;12;21;16;9;326;1715;0;5961
102;88;1;12;17;12;93;10;9;194;1023;0;5961
95;88;18;10;18;10;14;4;19;191;1006;50;4017
105;88;10;1;10;18;22;16;19;23;121;0;4017
105;88;1;18;10;18;82;15;19;116;608;0;4017
112;88;16;3;16;3;19;3;11;48;250;0;1759
117;88;3;4;3;16;9;5;11;134;705;0;1759
117;88;4;16;3;16;75;10;11;145;764;0;1759
104;88;18;12;18;12;12;3;6;25;132;0;7329
110;88;12;5;12;18;19;5;6;378;1991;0;7329
110;88;5;18;12;18;99;4;6;194;1023;0;7329
120;88;11;17;11;17;3;3;8;263;1386;0;4764
121;88;17;11;17;11;18;18;8;2;12;0;4764
111;88;7;14;7;14;14;10;20;289;1520;0;8925
119;88;14;10;14;7;13;14;20;81;428;0;8925
119;88;10;7;14;7;77;5;20;146;771;0;8925
120;88;11;13;11;6;19;20;14;181;951;0;6132
120;88;13;6;11;6;81;15;14;159;837;0;6132
121;88;6;2;6;11;22;2;14;277;1459;0;6132
121;88;2;11;6;11;95;15;14;147;772;0;6132
139;88;16;7;16;7;6;4;4;276;1452;0;4680
142;88;7;16;7;16;17;20;4;340;1789;0;4680
153;88;15;11;15;13;7;6;10;242;1273;0;9519
153;88;11;13;15;13;89;17;10;70;366;0;9519
154;88;13;18;13;15;22;19;10;281;1477;0;9519
154;88;18;15;13;15;88;10;10;185;976;26;9519
144;88;6;8;6;8;5;17;11;0;2;0;5666
154;88;8;13;8;6;24;2;11;33;176;0;5666
154;88;13;6;8;6;83;18;11;308;1623;0;5666
165;88;19;10;19;5;2;14;15;178;939;0;4747
165;88;10;5;19;5;92;18;15;67;355;0;4747
169;88;5;19;5;19;19;17;15;97;511;85;4747
176;88;17;2;17;2;7;9;7;121;639;18;6142
181;88;2;17;2;17;12;16;7;86;452;0;6142
170;88;19;4;19;20;8;3;12;274;1443;94;141
170;88;4;20;19;20;91;7;12;127;666;0;141
173;88;20;17;20;19;24;14;12;75;396;0;141
173;88;17;19;20;19;79;4;12;140;737;0;141
165;88;1;13;1;6;5;4;12;250;1315;0;7428
165;88;13;6;1;6;99;11;12;159;836;0;7428
173;88;6;10;6;1;15;10;12;102;535;0;7428
173;88;10;1;6;1;95;11;12;264;1387;0;7428
11;89;15;6;15;8;16;4;2;244;1284;0;4071
11;89;6;8;15;8;82;4;2;257;1351;0;4071
21;89;8;15;8;15;15;11;2;201;1056;0;4071
32;89;2;3;2;4;21;5;14;53;279;0;3229
32;89;3;4;2;4;84;19;14;236;1244;0;3229
42;89;4;2;4;2;4;9;14;292;1537;9;3229
45;89;19;14;19;16;18;15;11;336;1769;0;320
45;89;14;16;19;16;95;19;11;134;703;0;320
46;89;16;18;16;19;10;19;11;271;1427;81;320
46;89;18;19;16;19;84;9;11;84;441;96;320
30;89;18;12;18;12;2;8;19;301;1582;0;4222
37;89;12;13;12;18;18;10;19;116;610;0;4222
37;89;13;18;12;18;97;19;19;172;907;0;4222
45;89;3;16;3;2;17;1;19;266;1400;0;1318
45;89;16;2;3;2;80;4;19;142;749;0;1318
55;89;2;3;2;3;12;11;19;232;1219;0;1318
64;89;14;3;14;3;14;8;20;58;303;0;2627
73;89;3;14;3;14;6;1;20;2;9;0;2627
62;89;5;19;5;12;22;15;1;150;787;0;6478
62;89;19;12;5;12;81;18;1;11;58;0;6478
69;89;12;5;12;5;3;8;1;147;776;0;6478
64;89;18;4;18;12;12;14;8;255;1340;0;4562
64;89;4;12;18;12;96;9;8;206;1082;0;4562
72;89;12;6;12;18;7;3;8;352;1853;0;4562
72;89;6;18;12;18;79;15;8;333;1753;0;4562
87;89;16;7;16;19;21;6;15;357;1878;0;4296
87;89;7;19;16;19;85;14;15;286;1503;0;4296
96;89;19;15;19;16;2;17;15;56;295;0;4296
96;89;15;16;19;16;75;12;15;61;319;0;4296
85;89;15;17;15;17;10;12;18;375;1976;0;3885
94;89;17;15;17;15;6;2;18;230;1213;0;3885
101;89;12;5;12;5;13;18;9;275;1446;0;2394
104;89;5;18;5;12;3;7;9;226;1189;0;2394
104;89;18;12;5;12;98;11;9;269;1418;0;2394
102;89;11;14;11;7;20;10;9;140;737;0;5512
102;89;14;7;11;7;78;18;9;82;431;0;5512
106;89;7;11;7;11;5;11;9;304;1599;0;5512
106;89;20;15;20;15;14;19;12;65;343;0;2091
110;89;15;20;15;20;8;17;12;44;234;0;2091
109;89;20;19;20;19;8;5;8;154;812;0;8975
110;89;19;3;19;20;24;8;8;78;412;0;8975
110;89;3;20;19;20;88;13;8;151;795;0;8975
129;89;19;11;19;11;11;16;13;112;592;0;5699
132;89;11;5;11;19;21;8;13;339;1785;0;5699
132;89;5;19;11;19;82;13;13;223;1172;0;5699
114;89;2;8;2;8;16;10;17;183;961;0;3937
123;89;8;2;8;2;16;10;17;122;642;0;3937
117;89;9;5;9;5;1;15;18;112;590;0;6959
120;89;5;9;5;9;9;9;18;221;1163;0;6959
136;89;16;19;16;19;17;15;9;132;694;0;6191
139;89;19;6;19;16;3;10;9;105;553;0;6191
139;89;6;16;19;16;80;12;9;340;1792;0;6191
128;89;1;4;1;18;1;8;19;152;801;88;3515
128;89;4;18;1;18;87;16;19;364;1918;0;3515
135;89;18;1;18;1;17;11;19;81;428;0;3515
161;89;9;15;9;15;9;20;5;119;627;0;7432
171;89;15;9;15;9;7;3;5;38;199;0;7432
164;89;4;15;4;15;20;13;13;315;1656;0;73
165;89;15;20;15;4;1;10;13;242;1275;0;73
165;89;20;4;15;4;78;17;13;134;707;0;73
153;89;8;2;8;2;19;14;4;32;169;0;8809
154;89;2;10;2;8;13;14;4;237;1245;79;8809
154;89;10;8;2;8;76;20;4;270;1419;0;8809
166;89;1;15;1;11;19;2;12;73;384;0;2733
166;89;15;11;1;11;85;18;12;313;1645;0;2733
176;89;11;15;11;1;11;14;12;24;127;0;2733
176;89;15;1;11;1;95;10;12;123;648;0;2733
169;89;13;5;13;8;2;13;20;44;229;0;8955
169;89;5;8;13;8;90;19;20;2;12;0;8955
172;89;8;13;8;13;10;7;20;329;1731;0;8955
176;89;2;15;2;7;22;19;19;254;1336;0;6935
176;89;15;7;2;7;98;19;19;209;1102;0;6935
183;89;7;2;7;2;1;20;19;178;938;0;6935
182;89;6;8;6;16;23;4;5;260;1369;0;7250
182;89;8;16;6;16;91;18;5;224;1179;4;7250
16;90;19;11;19;8;15;2;5;220;1160;0;3753
16;90;11;8;19;8;87;13;5;361;1898;0;3753
23;90;8;13;8;19;12;17;5;306;1611;0;3753
23;90;13;19;8;19;79;19;5;120;629;67;3753
29;90;15;8;15;2;15;5;20;176;928;0;8158
29;90;8;2;15;2;83;3;20;138;725;0;8158
39;90;2;15;2;15;4;11;20;53;277;0;8158
39;90;5;3;5;3;15;4;14;130;682;0;9912
48;90;3;5;3;5;15;3;14;234;1232;0;9912
48;90;13;2;13;2;8;14;5;280;1473;0;813
50;90;2;19;2;13;5;9;5;157;826;0;813
50;90;19;13;2;13;97;9;5;6;30;0;813
41;90;4;5;4;5;16;4;15;153;804;0;7132
43;90;5;4;5;4;4;9;15;1;3;0;7132
43;90;18;16;18;16;13;15;19;240;1262;0;1770
44;90;16;17;16;18;1;3;19;204;1074;0;1770
44;90;17;18;16;18;99;13;19;113;596;0;1770
66;90;18;14;18;14;19;17;10;93;488;0;424
69;90;14;7;14;18;23;8;10;96;503;0;424
69;90;7;18;14;18;76;13;10;71;373;21;424
74;90;9;5;9;4;1;11;4;228;1201;65;4260
74;90;5;4;9;4;84;12;4;58;303;0;4260
83;90;4;19;4;9;10;18;4;367;1931;0;4260
83;90;19;9;4;9;81;19;4;303;1594;0;4260
67;90;17;12;17;12;18;12;16;43;224;0;4063
75;90;12;17;12;17;20;15;16;40;211;0;4063
74;90;2;12;2;4;10;20;15;164;864;0;6796
74;90;12;4;2;4;98;4;15;61;323;0;6796
79;90;4;2;4;2;4;5;15;332;1748;0;6796
75;90;7;19;7;8;15;7;8;68;357;0;6071
75;90;19;8;7;8;75;15;8;11;57;51;6071
79;90;8;7;8;7;9;6;8;52;274;0;6071
93;90;8;19;8;19;2;7;1;43;226;0;9311
101;90;19;3;19;8;18;13;1;293;1541;14;9311
101;90;3;8;19;8;78;1;1;121;635;0;9311
102;90;14;13;14;13;6;8;18;97;511;0;2420
107;90;13;8;13;14;10;2;18;8;41;0;2420
107;90;8;14;13;14;83;19;18;11;56;0;2420
120;90;8;20;8;20;16;2;1;329;1729;28;9816
126;90;20;8;20;8;9;9;1;134;706;0;9816
112;90;3;16;3;17;24;12;5;196;1033;0;9873
112;90;16;17;3;17;89;10;5;182;960;0;9873
121;90;17;3;17;3;2;16;5;379;1997;0;9873
129;90;11;10;11;16;22;13;15;17;89;0;5646
129;90;10;16;11;16;98;4;15;210;1104;0;5646
139;90;16;4;16;11;13;19;15;188;990;95;5646
139;90;4;11;16;11;84;3;15;6;29;9;5646
139;90;17;19;17;19;10;3;18;24;125;0;5312
145;90;19;17;19;17;10;17;18;337;1774;0;5312
136;90;3;1;3;17;22;2;12;363;1910;0;165
136;90;1;17;3;17;90;11;12;1;6;0;165
141;90;17;3;17;3;20;3;12;18;94;0;165
128;90;2;3;2;17;6;13;12;109;572;0;620
128;90;3;17;2;17;81;13;12;233;1228;0;620
137;90;17;2;17;2;4;9;12;118;623;0;620
155;90;9;1;9;12;25;14;12;50;263;0;9547
155;90;1;12;9;12;88;15;12;285;1500;0;9547
157;90;12;9;12;9;1;17;12;298;1570;0;9547
144;90;7;19;7;19;16;3;15;366;1924;39;6476
151;90;19;16;19;7;3;20;15;125;659;84;6476
151;90;16;7;19;7;99;19;15;366;1924;0;6476
153;90;17;13;17;13;2;19;12;217;1144;0;1486
162;90;13;18;13;17;23;16;12;172;905;0;1486
162;90;18;17;13;17;77;10;12;110;580;0;1486
159;90;14;16;14;17;17;6;15;243;1281;0;1802
159;90;16;17;14;17;89;4;15;209;1099;30;1802
167;90;17;14;17;14;7;14;15;38;199;0;1802
174;90;19;12;19;5;6;3;1;157;825;0;4408
174;90;12;5;19;5;93;5;1;21;112;0;4408
181;90;5;19;5;19;7;12;1;58;306;0;4408
175;90;17;7;17;2;11;6;8;67;352;0;7274
175;90;7;2;17;2;96;5;8;118;623;0;7274
176;90;2;17;2;17;13;19;8;78;410;0;7274
21;91;13;12;13;1;1;6;10;302;1587;0;1823
21;91;12;1;13;1;76;5;10;162;850;21;1823
24;91;1;13;1;13;12;18;10;150;787;0;1823
11;91;1;16;1;20;19;20;6;97;512;0;9935
11;91;16;20;1;20;97;12;6;7;38;55;9935
13;91;20;1;20;1;11;6;6;9;49;0;9935
41;91;10;15;10;16;21;9;18;14;72;0;5397
41;91;15;16;10;16;86;20;18;341;1797;0;5397
48;91;16;20;16;10;14;1;18;212;1118;0;5397
48;91;20;10;16;10;75;13;18;21;111;0;5397
24;91;15;6;15;5;20;7;7;334;1759;0;5443
24;91;6;5;15;5;88;4;7;125;659;0;5443
33;91;5;15;5;15;6;13;7;214;1128;0;5443
40;91;8;10;8;10;1;20;15;376;1977;0;8435
48;91;10;8;10;8;8;20;15;131;690;0;8435
54;91;15;7;15;5;3;6;8;238;1251;0;3898
54;91;7;5;15;5;92;1;8;131;691;0;3898
